"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Battery.censoring","Impact.censoring","IR.censoring","Survival.time","Registration.year","Registration.year.month"
2018-12-26,421,0,5,0,2019-12-31,NA,NA,NA,0,0,0,370,"2018","2018-12"
2015-09-03,2861,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1580,"2015","2015-09"
2017-12-30,1171,1,4,1,2019-08-12,"OK","OK","Damage",0,0,1,590,"2017","2017-12"
2016-10-17,2079,1,2,1,2019-12-29,"Damage","OK","OK",1,0,0,1168,"2016","2016-10"
2018-05-23,692,0,2,0,2019-12-31,NA,NA,NA,0,0,0,587,"2018","2018-05"
2016-10-30,1886,1,3,1,2018-08-14,"Damage","OK","OK",1,0,0,653,"2016","2016-10"
2019-01-02,482,1,5,0,2019-12-31,NA,NA,NA,0,0,0,363,"2019","2019-01"
2019-12-08,27,0,4,0,2019-12-31,NA,NA,NA,0,0,0,23,"2019","2019-12"
2017-06-01,636,0,4,0,2019-12-31,NA,NA,NA,0,0,0,943,"2017","2017-06"
2015-05-24,1317,1,2,1,2017-03-09,"OK","OK","Damage",0,0,1,655,"2015","2015-05"
2015-09-03,1450,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1580,"2015","2015-09"
2019-06-22,164,0,2,0,2019-12-31,NA,NA,NA,0,0,0,192,"2019","2019-06"
2018-07-26,506,0,3,0,2019-12-31,NA,NA,NA,0,0,0,523,"2018","2018-07"
2019-05-16,347,0,2,0,2019-12-31,NA,NA,NA,0,0,0,229,"2019","2019-05"
2019-07-09,225,0,3,0,2019-12-31,NA,NA,NA,0,0,0,175,"2019","2019-07"
2017-05-21,2122,1,1,0,2019-12-31,NA,NA,NA,0,0,0,954,"2017","2017-05"
2015-05-02,1102,0,3,1,2018-11-24,"Damage","OK","OK",1,0,0,1302,"2015","2015-05"
2018-08-07,1031,1,2,0,2019-12-31,NA,NA,NA,0,0,0,511,"2018","2018-08"
2016-05-11,1378,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1329,"2016","2016-05"
2016-08-19,1421,1,4,1,2018-01-02,"Damage","OK","OK",1,0,0,501,"2016","2016-08"
2016-12-04,1306,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1122,"2016","2016-12"
2016-08-26,1248,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1222,"2016","2016-08"
2015-06-30,3150,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1645,"2015","2015-06"
2017-11-27,375,0,3,0,2019-12-31,NA,NA,NA,0,0,0,764,"2017","2017-11"
2018-10-12,373,0,2,0,2019-12-31,NA,NA,NA,0,0,0,445,"2018","2018-10"
2017-08-02,1567,1,1,0,2019-12-31,NA,NA,NA,0,0,0,881,"2017","2017-08"
2016-05-16,983,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1324,"2016","2016-05"
2017-03-22,1463,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1014,"2017","2017-03"
2019-06-24,272,0,3,0,2019-12-31,NA,NA,NA,0,0,0,190,"2019","2019-06"
2019-08-10,119,0,3,0,2019-12-31,NA,NA,NA,0,0,0,143,"2019","2019-08"
2017-08-09,2164,1,1,0,2019-12-31,NA,NA,NA,0,0,0,874,"2017","2017-08"
2018-10-30,522,0,3,0,2019-12-31,NA,NA,NA,0,0,0,427,"2018","2018-10"
2018-11-01,958,1,4,0,2019-12-31,NA,NA,NA,0,0,0,425,"2018","2018-11"
2019-03-11,460,0,2,0,2019-12-31,NA,NA,NA,0,0,0,295,"2019","2019-03"
2019-09-14,65,0,2,0,2019-12-31,NA,NA,NA,0,0,0,108,"2019","2019-09"
2017-02-11,1067,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1053,"2017","2017-02"
2018-01-09,1007,0,4,0,2019-12-31,NA,NA,NA,0,0,0,721,"2018","2018-01"
2016-02-07,2434,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1423,"2016","2016-02"
2019-04-18,182,0,3,0,2019-12-31,NA,NA,NA,0,0,0,257,"2019","2019-04"
2019-08-21,244,1,2,0,2019-12-31,NA,NA,NA,0,0,0,132,"2019","2019-08"
2017-12-01,961,0,2,0,2019-12-31,NA,NA,NA,0,0,0,760,"2017","2017-12"
2018-04-18,623,0,4,0,2019-12-31,NA,NA,NA,0,0,0,622,"2018","2018-04"
2015-04-30,712,0,6,1,2018-04-21,"Damage","OK","OK",1,0,0,1087,"2015","2015-04"
2016-03-22,1793,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1379,"2016","2016-03"
2017-07-18,1902,1,1,0,2019-12-31,NA,NA,NA,0,0,0,896,"2017","2017-07"
2017-07-29,1128,0,4,0,2019-12-31,NA,NA,NA,0,0,0,885,"2017","2017-07"
2018-10-26,288,0,4,1,2019-11-04,"OK","OK","Damage",0,0,1,374,"2018","2018-10"
2016-05-04,2881,1,1,1,2019-07-19,"Damage","OK","OK",1,0,0,1171,"2016","2016-05"
2018-06-09,393,0,2,0,2019-12-31,NA,NA,NA,0,0,0,570,"2018","2018-06"
2017-10-15,1829,1,1,0,2019-12-31,NA,NA,NA,0,0,0,807,"2017","2017-10"
2017-02-25,1193,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1039,"2017","2017-02"
2019-04-22,132,0,2,0,2019-12-31,NA,NA,NA,0,0,0,253,"2019","2019-04"
2015-07-23,2051,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1622,"2015","2015-07"
2016-07-31,1350,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1248,"2016","2016-07"
2018-09-15,651,1,4,0,2019-12-31,NA,NA,NA,0,0,0,472,"2018","2018-09"
2017-09-25,1142,0,2,0,2019-12-31,NA,NA,NA,0,0,0,827,"2017","2017-09"
2015-11-25,2001,1,2,1,2018-09-03,"Damage","OK","OK",1,0,0,1013,"2015","2015-11"
2018-05-29,1424,1,1,0,2019-12-31,NA,NA,NA,0,0,0,581,"2018","2018-05"
2015-07-12,668,0,4,1,2017-04-09,"OK","OK","Damage",0,0,1,637,"2015","2015-07"
2016-06-10,946,1,2,0,2019-12-31,NA,NA,NA,0,0,0,1299,"2016","2016-06"
2018-08-15,548,1,5,0,2019-12-31,NA,NA,NA,0,0,0,503,"2018","2018-08"
2015-03-24,1182,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1743,"2015","2015-03"
2015-07-18,2440,1,5,1,2019-06-17,"Damage","OK","OK",1,0,0,1430,"2015","2015-07"
2017-02-01,1277,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1063,"2017","2017-02"
2017-12-25,531,0,2,0,2019-12-31,NA,NA,NA,0,0,0,736,"2017","2017-12"
2015-12-27,2746,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1465,"2015","2015-12"
2017-07-04,2144,1,4,0,2019-12-31,NA,NA,NA,0,0,0,910,"2017","2017-07"
2019-02-14,250,0,4,0,2019-12-31,NA,NA,NA,0,0,0,320,"2019","2019-02"
2015-06-18,2303,1,2,1,2017-06-22,"Damage","OK","OK",1,0,0,735,"2015","2015-06"
2017-05-08,956,0,2,0,2019-12-31,NA,NA,NA,0,0,0,967,"2017","2017-05"
2019-05-28,339,0,4,0,2019-12-31,NA,NA,NA,0,0,0,217,"2019","2019-05"
2017-03-06,1884,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1030,"2017","2017-03"
2016-05-20,873,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1320,"2016","2016-05"
2015-04-15,1340,1,3,1,2016-06-05,"Damage","OK","OK",1,0,0,417,"2015","2015-04"
2019-06-04,601,1,6,0,2019-12-31,NA,NA,NA,0,0,0,210,"2019","2019-06"
2015-09-28,3113,1,2,1,2018-11-11,"Damage","OK","OK",1,0,0,1140,"2015","2015-09"
2016-08-02,1567,0,3,1,2019-01-15,"Damage","OK","OK",1,0,0,896,"2016","2016-08"
2018-05-27,722,0,3,0,2019-12-31,NA,NA,NA,0,0,0,583,"2018","2018-05"
2016-05-31,2710,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1309,"2016","2016-05"
2017-02-14,2041,1,4,1,2019-08-09,"Damage","OK","OK",1,0,0,906,"2017","2017-02"
2017-06-09,447,0,2,0,2019-12-31,NA,NA,NA,0,0,0,935,"2017","2017-06"
2016-03-16,1141,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1385,"2016","2016-03"
2016-10-19,1020,1,2,1,2018-01-13,"Damage","OK","OK",1,0,0,451,"2016","2016-10"
2015-05-07,1443,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1699,"2015","2015-05"
2016-10-20,1447,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1167,"2016","2016-10"
2019-11-30,50,1,1,0,2019-12-31,NA,NA,NA,0,0,0,31,"2019","2019-11"
2015-12-14,2411,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1478,"2015","2015-12"
2019-05-12,224,0,3,0,2019-12-31,NA,NA,NA,0,0,0,233,"2019","2019-05"
2015-07-25,237,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1620,"2015","2015-07"
2015-12-21,2385,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1471,"2015","2015-12"
2018-08-26,1140,1,3,0,2019-12-31,NA,NA,NA,0,0,0,492,"2018","2018-08"
2016-05-08,1431,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1332,"2016","2016-05"
2016-01-19,1199,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1442,"2016","2016-01"
2017-11-29,949,0,3,0,2019-12-31,NA,NA,NA,0,0,0,762,"2017","2017-11"
2015-06-04,1427,1,3,1,2017-01-19,"Damage","OK","OK",1,0,0,595,"2015","2015-06"
2017-05-11,2562,1,4,1,2019-12-07,"Damage","OK","OK",1,0,0,940,"2017","2017-05"
2016-07-12,1372,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1267,"2016","2016-07"
2019-06-15,195,0,3,0,2019-12-31,NA,NA,NA,0,0,0,199,"2019","2019-06"
2016-01-22,2063,1,3,1,2018-07-31,"Damage","OK","OK",1,0,0,921,"2016","2016-01"
2017-08-09,443,0,4,0,2019-12-31,NA,NA,NA,0,0,0,874,"2017","2017-08"
2015-01-26,1979,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1800,"2015","2015-01"
2017-08-19,801,0,5,0,2019-12-31,NA,NA,NA,0,0,0,864,"2017","2017-08"
2016-12-05,209,1,1,1,2017-02-04,"OK","OK","Damage",0,0,1,61,"2016","2016-12"
2015-01-03,3222,1,1,1,2019-09-22,"OK","Damage","OK",0,1,0,1723,"2015","2015-01"
2017-10-31,909,0,5,0,2019-12-31,NA,NA,NA,0,0,0,791,"2017","2017-10"
2017-03-28,727,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1008,"2017","2017-03"
2018-01-29,471,0,3,0,2019-12-31,NA,NA,NA,0,0,0,701,"2018","2018-01"
2015-04-02,1002,1,2,1,2017-09-28,"OK","OK","Damage",0,0,1,910,"2015","2015-04"
2018-04-06,475,0,3,0,2019-12-31,NA,NA,NA,0,0,0,634,"2018","2018-04"
2016-08-12,625,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1236,"2016","2016-08"
2015-10-17,1670,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1536,"2015","2015-10"
2016-01-22,1303,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1439,"2016","2016-01"
2016-11-10,1588,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1146,"2016","2016-11"
2018-05-15,711,0,5,0,2019-12-31,NA,NA,NA,0,0,0,595,"2018","2018-05"
2015-10-14,1507,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1539,"2015","2015-10"
2017-01-07,343,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1088,"2017","2017-01"
2016-04-24,650,0,4,1,2018-11-08,"OK","OK","Damage",0,0,1,928,"2016","2016-04"
2016-09-30,1334,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1187,"2016","2016-09"
2015-07-26,503,1,3,1,2016-09-15,"OK","OK","Damage",0,0,1,417,"2015","2015-07"
2016-06-19,2038,1,4,1,2018-12-10,"Damage","OK","OK",1,0,0,904,"2016","2016-06"
2015-08-30,1862,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1584,"2015","2015-08"
2017-04-16,1230,1,5,1,2019-10-23,"Damage","OK","OK",1,0,0,920,"2017","2017-04"
2018-09-05,470,0,6,0,2019-12-31,NA,NA,NA,0,0,0,482,"2018","2018-09"
2015-04-09,2208,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1727,"2015","2015-04"
2016-12-17,2495,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1109,"2016","2016-12"
2019-03-17,449,0,3,0,2019-12-31,NA,NA,NA,0,0,0,289,"2019","2019-03"
2016-12-27,1346,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1099,"2016","2016-12"
2017-04-13,2214,1,2,0,2019-12-31,NA,NA,NA,0,0,0,992,"2017","2017-04"
2019-10-16,122,1,4,0,2019-12-31,NA,NA,NA,0,0,0,76,"2019","2019-10"
2018-11-17,479,0,1,0,2019-12-31,NA,NA,NA,0,0,0,409,"2018","2018-11"
2017-05-20,215,0,3,0,2019-12-31,NA,NA,NA,0,0,0,955,"2017","2017-05"
2019-12-03,33,0,4,0,2019-12-31,NA,NA,NA,0,0,0,28,"2019","2019-12"
2016-06-23,2494,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1286,"2016","2016-06"
2015-11-28,888,0,2,1,2018-04-08,"OK","Damage","OK",0,1,0,862,"2015","2015-11"
2018-11-11,967,1,1,0,2019-12-31,NA,NA,NA,0,0,0,415,"2018","2018-11"
2019-05-09,220,0,4,0,2019-12-31,NA,NA,NA,0,0,0,236,"2019","2019-05"
2016-07-25,1368,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1254,"2016","2016-07"
2019-07-28,337,1,1,0,2019-12-31,NA,NA,NA,0,0,0,156,"2019","2019-07"
2019-07-29,228,1,1,0,2019-12-31,NA,NA,NA,0,0,0,155,"2019","2019-07"
2019-01-14,557,1,6,0,2019-12-31,NA,NA,NA,0,0,0,351,"2019","2019-01"
2016-10-06,942,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1181,"2016","2016-10"
2018-05-18,1229,1,2,0,2019-12-31,NA,NA,NA,0,0,0,592,"2018","2018-05"
2016-05-06,2295,1,2,1,2018-08-08,"Damage","OK","OK",1,0,0,824,"2016","2016-05"
2019-10-15,77,0,1,0,2019-12-31,NA,NA,NA,0,0,0,77,"2019","2019-10"
2015-08-10,2081,1,6,1,2018-02-04,"Damage","OK","OK",1,0,0,909,"2015","2015-08"
2016-08-12,1767,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1236,"2016","2016-08"
2018-02-22,721,0,2,0,2019-12-31,NA,NA,NA,0,0,0,677,"2018","2018-02"
2016-03-17,1317,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1384,"2016","2016-03"
2019-08-23,148,0,5,0,2019-12-31,NA,NA,NA,0,0,0,130,"2019","2019-08"
2017-12-18,506,0,2,0,2019-12-31,NA,NA,NA,0,0,0,743,"2017","2017-12"
2016-10-21,1561,1,1,1,2018-08-29,"Damage","OK","OK",1,0,0,677,"2016","2016-10"
2018-01-15,1339,1,2,0,2019-12-31,NA,NA,NA,0,0,0,715,"2018","2018-01"
2018-01-06,1095,0,3,0,2019-12-31,NA,NA,NA,0,0,0,724,"2018","2018-01"
2019-05-28,230,0,3,0,2019-12-31,NA,NA,NA,0,0,0,217,"2019","2019-05"
2018-02-25,517,0,5,0,2019-12-31,NA,NA,NA,0,0,0,674,"2018","2018-02"
2019-05-01,284,0,4,0,2019-12-31,NA,NA,NA,0,0,0,244,"2019","2019-05"
2019-08-12,129,0,3,0,2019-12-31,NA,NA,NA,0,0,0,141,"2019","2019-08"
2017-11-04,540,0,4,0,2019-12-31,NA,NA,NA,0,0,0,787,"2017","2017-11"
2018-09-25,997,1,3,0,2019-12-31,NA,NA,NA,0,0,0,462,"2018","2018-09"
2016-12-16,974,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1110,"2016","2016-12"
2015-09-16,1231,0,4,1,2018-08-12,"OK","OK","Damage",0,0,1,1061,"2015","2015-09"
2019-09-22,127,0,3,0,2019-12-31,NA,NA,NA,0,0,0,100,"2019","2019-09"
2016-03-19,1167,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1382,"2016","2016-03"
2015-02-10,143,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1785,"2015","2015-02"
2016-02-20,2488,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1410,"2016","2016-02"
2016-03-07,1885,1,4,0,2019-12-31,NA,NA,NA,0,0,0,1394,"2016","2016-03"
2017-10-12,790,0,3,0,2019-12-31,NA,NA,NA,0,0,0,810,"2017","2017-10"
2018-04-25,1063,1,1,0,2019-12-31,NA,NA,NA,0,0,0,615,"2018","2018-04"
2017-06-29,1263,0,2,0,2019-12-31,NA,NA,NA,0,0,0,915,"2017","2017-06"
2015-07-31,3127,1,3,1,2019-06-29,"OK","Damage","OK",0,1,0,1429,"2015","2015-07"
2018-03-21,694,0,5,0,2019-12-31,NA,NA,NA,0,0,0,650,"2018","2018-03"
2018-02-19,1389,1,3,0,2019-12-31,NA,NA,NA,0,0,0,680,"2018","2018-02"
2016-04-11,772,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1359,"2016","2016-04"
2016-03-06,894,1,2,1,2016-10-20,"Damage","OK","OK",1,0,0,228,"2016","2016-03"
2016-10-07,679,0,3,1,2019-10-10,"Damage","OK","OK",1,0,0,1098,"2016","2016-10"
2016-07-14,1158,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1265,"2016","2016-07"
2018-11-08,380,0,2,0,2019-12-31,NA,NA,NA,0,0,0,418,"2018","2018-11"
2016-02-22,1488,1,5,1,2018-04-16,"Damage","OK","OK",1,0,0,784,"2016","2016-02"
2017-04-20,1390,1,4,0,2019-12-31,NA,NA,NA,0,0,0,985,"2017","2017-04"
2019-03-11,312,0,6,0,2019-12-31,NA,NA,NA,0,0,0,295,"2019","2019-03"
2016-04-13,2310,1,5,1,2019-02-02,"Damage","OK","OK",1,0,0,1025,"2016","2016-04"
2017-04-20,876,0,2,0,2019-12-31,NA,NA,NA,0,0,0,985,"2017","2017-04"
2019-03-04,197,0,6,0,2019-12-31,NA,NA,NA,0,0,0,302,"2019","2019-03"
2016-08-26,2335,1,3,1,2018-10-10,"Damage","OK","OK",1,0,0,775,"2016","2016-08"
2017-07-11,738,0,3,0,2019-12-31,NA,NA,NA,0,0,0,903,"2017","2017-07"
2018-11-10,147,0,2,0,2019-12-31,NA,NA,NA,0,0,0,416,"2018","2018-11"
2015-11-25,1581,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1497,"2015","2015-11"
2019-12-18,13,0,6,0,2019-12-31,NA,NA,NA,0,0,0,13,"2019","2019-12"
2019-10-13,27,0,3,0,2019-12-31,NA,NA,NA,0,0,0,79,"2019","2019-10"
2017-08-02,1919,1,4,0,2019-12-31,NA,NA,NA,0,0,0,881,"2017","2017-08"
2015-08-10,1498,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1604,"2015","2015-08"
2017-10-25,446,1,2,1,2018-02-16,"Damage","OK","OK",1,0,0,114,"2017","2017-10"
2015-03-10,2114,1,4,1,2017-11-23,"Damage","OK","OK",1,0,0,989,"2015","2015-03"
2019-10-09,75,0,4,0,2019-12-31,NA,NA,NA,0,0,0,83,"2019","2019-10"
2015-01-23,284,1,4,1,2015-05-21,"OK","OK","Damage",0,0,1,118,"2015","2015-01"
2017-11-18,469,0,3,0,2019-12-31,NA,NA,NA,0,0,0,773,"2017","2017-11"
2018-09-17,633,0,3,0,2019-12-31,NA,NA,NA,0,0,0,470,"2018","2018-09"
2015-12-11,1279,1,2,1,2017-01-25,"Damage","OK","OK",1,0,0,411,"2015","2015-12"
2016-06-26,1330,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1283,"2016","2016-06"
2017-03-27,2270,1,3,1,2019-08-08,"Damage","OK","OK",1,0,0,864,"2017","2017-03"
2016-12-15,1956,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1111,"2016","2016-12"
2018-04-14,548,0,4,0,2019-12-31,NA,NA,NA,0,0,0,626,"2018","2018-04"
2018-01-26,1272,1,4,0,2019-12-31,NA,NA,NA,0,0,0,704,"2018","2018-01"
2018-08-23,524,0,2,0,2019-12-31,NA,NA,NA,0,0,0,495,"2018","2018-08"
2016-08-08,2460,1,6,1,2019-02-02,"Damage","OK","OK",1,0,0,908,"2016","2016-08"
2015-09-21,1809,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1562,"2015","2015-09"
2015-04-09,1975,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1727,"2015","2015-04"
2019-10-11,88,0,5,0,2019-12-31,NA,NA,NA,0,0,0,81,"2019","2019-10"
2015-02-16,1999,1,5,1,2017-07-30,"Damage","OK","OK",1,0,0,895,"2015","2015-02"
2019-08-09,246,1,3,0,2019-12-31,NA,NA,NA,0,0,0,144,"2019","2019-08"
2016-10-31,1112,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1156,"2016","2016-10"
2018-06-29,461,0,2,0,2019-12-31,NA,NA,NA,0,0,0,550,"2018","2018-06"
2017-11-05,985,0,3,0,2019-12-31,NA,NA,NA,0,0,0,786,"2017","2017-11"
2016-06-02,820,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1307,"2016","2016-06"
2015-01-21,1089,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1805,"2015","2015-01"
2017-02-08,1931,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1056,"2017","2017-02"
2018-01-26,1856,1,4,0,2019-12-31,NA,NA,NA,0,0,0,704,"2018","2018-01"
2015-01-09,3009,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1817,"2015","2015-01"
2018-04-26,390,0,2,0,2019-12-31,NA,NA,NA,0,0,0,614,"2018","2018-04"
2015-07-31,1263,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1614,"2015","2015-07"
2019-07-06,92,0,3,0,2019-12-31,NA,NA,NA,0,0,0,178,"2019","2019-07"
2015-07-04,601,0,4,1,2016-08-25,"OK","OK","Damage",0,0,1,418,"2015","2015-07"
2017-10-29,765,0,3,0,2019-12-31,NA,NA,NA,0,0,0,793,"2017","2017-10"
2016-04-04,1658,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1366,"2016","2016-04"
2017-11-27,737,0,2,0,2019-12-31,NA,NA,NA,0,0,0,764,"2017","2017-11"
2019-10-06,227,1,2,0,2019-12-31,NA,NA,NA,0,0,0,86,"2019","2019-10"
2018-08-21,1076,1,6,1,2019-07-18,"Damage","OK","OK",1,0,0,331,"2018","2018-08"
2017-01-08,533,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1087,"2017","2017-01"
2017-06-18,1077,0,3,0,2019-12-31,NA,NA,NA,0,0,0,926,"2017","2017-06"
2018-05-12,1144,1,1,0,2019-12-31,NA,NA,NA,0,0,0,598,"2018","2018-05"
2017-05-04,1122,0,3,0,2019-12-31,NA,NA,NA,0,0,0,971,"2017","2017-05"
2016-06-24,1540,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1285,"2016","2016-06"
2017-09-24,955,1,2,0,2019-12-31,NA,NA,NA,0,0,0,828,"2017","2017-09"
2018-09-04,424,0,7,0,2019-12-31,NA,NA,NA,0,0,0,483,"2018","2018-09"
2018-11-09,427,0,4,0,2019-12-31,NA,NA,NA,0,0,0,417,"2018","2018-11"
2019-01-27,299,0,3,0,2019-12-31,NA,NA,NA,0,0,0,338,"2019","2019-01"
2016-08-31,940,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1217,"2016","2016-08"
2019-06-16,239,0,4,0,2019-12-31,NA,NA,NA,0,0,0,198,"2019","2019-06"
2016-07-17,2476,1,5,0,2019-12-31,NA,NA,NA,0,0,0,1262,"2016","2016-07"
2018-06-29,1210,1,4,0,2019-12-31,NA,NA,NA,0,0,0,550,"2018","2018-06"
2015-12-20,2372,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1472,"2015","2015-12"
2019-11-19,39,0,3,0,2019-12-31,NA,NA,NA,0,0,0,42,"2019","2019-11"
2015-11-05,2197,0,6,0,2019-12-31,NA,NA,NA,0,0,0,1517,"2015","2015-11"
2015-11-08,1189,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1514,"2015","2015-11"
2018-02-20,1429,1,7,0,2019-12-31,NA,NA,NA,0,0,0,679,"2018","2018-02"
2018-09-02,1195,1,2,0,2019-12-31,NA,NA,NA,0,0,0,485,"2018","2018-09"
2019-09-11,146,0,4,0,2019-12-31,NA,NA,NA,0,0,0,111,"2019","2019-09"
2018-11-03,510,0,5,0,2019-12-31,NA,NA,NA,0,0,0,423,"2018","2018-11"
2015-10-31,1646,1,4,1,2017-09-05,"Damage","OK","OK",1,0,0,675,"2015","2015-10"
2016-05-26,2874,1,4,1,2019-08-02,"Damage","OK","OK",1,0,0,1163,"2016","2016-05"
2017-02-15,478,0,3,0,2019-12-31,NA,NA,NA,0,0,0,1049,"2017","2017-02"
2019-03-09,302,0,2,0,2019-12-31,NA,NA,NA,0,0,0,297,"2019","2019-03"
2015-10-04,1886,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1549,"2015","2015-10"
2018-04-30,506,0,2,0,2019-12-31,NA,NA,NA,0,0,0,610,"2018","2018-04"
2019-02-02,204,0,4,0,2019-12-31,NA,NA,NA,0,0,0,332,"2019","2019-02"
2018-05-15,727,0,4,0,2019-12-31,NA,NA,NA,0,0,0,595,"2018","2018-05"
2016-11-16,2658,1,5,1,2019-09-16,"Damage","OK","OK",1,0,0,1034,"2016","2016-11"
2019-06-03,226,0,2,0,2019-12-31,NA,NA,NA,0,0,0,211,"2019","2019-06"
2017-11-08,517,0,4,0,2019-12-31,NA,NA,NA,0,0,0,783,"2017","2017-11"
2017-05-08,854,0,2,0,2019-12-31,NA,NA,NA,0,0,0,967,"2017","2017-05"
2018-03-07,1662,1,3,1,2019-08-27,"Damage","OK","OK",1,0,0,538,"2018","2018-03"
2018-09-14,1514,1,3,0,2019-12-31,NA,NA,NA,0,0,0,473,"2018","2018-09"
2015-09-24,2030,0,1,0,2019-12-31,NA,NA,NA,0,0,0,1559,"2015","2015-09"
2017-01-12,1939,1,3,1,2019-01-14,"Damage","OK","OK",1,0,0,732,"2017","2017-01"
2017-04-16,1959,1,3,1,2019-06-13,"Damage","OK","OK",1,0,0,788,"2017","2017-04"
2017-10-16,418,0,3,0,2019-12-31,NA,NA,NA,0,0,0,806,"2017","2017-10"
2017-01-18,2039,1,3,0,2019-12-31,NA,NA,NA,0,0,0,1077,"2017","2017-01"
2019-12-28,7,1,3,0,2019-12-31,NA,NA,NA,0,0,0,3,"2019","2019-12"
2018-10-02,1077,1,2,0,2019-12-31,NA,NA,NA,0,0,0,455,"2018","2018-10"
2015-12-11,2958,1,1,0,2019-12-31,NA,NA,NA,0,0,0,1481,"2015","2015-12"
2015-07-18,720,0,5,0,2019-12-31,NA,NA,NA,0,0,0,1627,"2015","2015-07"
2018-09-20,566,0,5,0,2019-12-31,NA,NA,NA,0,0,0,467,"2018","2018-09"
2015-07-30,2041,0,4,0,2019-12-31,NA,NA,NA,0,0,0,1615,"2015","2015-07"
2019-12-28,3,0,5,0,2019-12-31,NA,NA,NA,0,0,0,3,"2019","2019-12"
2018-11-21,647,1,1,0,2019-12-31,NA,NA,NA,0,0,0,405,"2018","2018-11"
2017-01-15,567,0,2,0,2019-12-31,NA,NA,NA,0,0,0,1080,"2017","2017-01"
